1.0989 0.9998
1.1029 0.9966
1.10689 0.9986
1.11089 0.9992
1.11489 0.996
1.11888 0.9972
1.12288 0.9978
1.12687 0.9978
1.13087 0.9968
1.13487 0.9982
1.13886 0.9974
1.14286 0.9982
1.14685 0.9982
1.15085 0.9978
1.15485 0.9976
1.15884 0.9956
1.16284 0.996
1.16683 0.9946
1.17083 0.9978
1.17483 0.9974
1.17882 0.9962
1.18282 0.9978
1.18681 0.996
1.19081 0.9964
1.19481 0.9968
1.1988 0.996
1.2028 0.9954
1.20679 0.9964
1.21079 0.997
1.21479 0.996
1.21878 0.994
1.22278 0.9964
1.22677 0.9948
1.23077 0.9952
1.23477 0.994
1.23876 0.9962
1.24276 0.9946
1.24675 0.9964
1.25075 0.994
1.25475 0.9954
1.25874 0.9946
1.26274 0.9966
1.26673 0.993
1.27073 0.9946
1.27473 0.995
1.27872 0.995
1.28272 0.9936
1.28671 0.9942
1.29071 0.9936
1.29471 0.9922
1.2987 0.9944
1.3027 0.9938
1.30669 0.9946
1.31069 0.9936
1.31469 0.9924
1.31868 0.9936
1.32268 0.9918
1.32667 0.9952
1.33067 0.9934
1.33467 0.997
1.33866 0.9908
1.34266 0.9896
1.34665 0.9926
1.35065 0.9902
1.35465 0.9914
1.35864 0.9934
1.36264 0.9918
1.36663 0.989
1.37063 0.9906
1.37463 0.9924
1.37862 0.9904
1.38262 0.9882
1.38661 0.9916
1.39061 0.9894
1.39461 0.99
1.3986 0.9868
1.4026 0.9886
1.40659 0.9898
1.41059 0.9842
1.41459 0.9886
1.41858 0.9876
1.42258 0.9898
1.42657 0.988
1.43057 0.9902
1.43457 0.9866
1.43856 0.9852
1.44256 0.9864
1.44655 0.9862
1.45055 0.9884
1.45455 0.9856
1.45854 0.9884
1.46254 0.9868
1.46653 0.9898
1.47053 0.9872
1.47453 0.9812
1.47852 0.9872
1.48252 0.9854
1.48651 0.988
1.49051 0.9878
1.49451 0.9852
1.4985 0.9842
1.5025 0.9848
1.50649 0.9802
1.51049 0.9862
1.51449 0.9788
1.51848 0.9752
1.52248 0.9862
1.52647 0.981
1.53047 0.9788
1.53447 0.9846
1.53846 0.979
1.54246 0.9766
1.54645 0.978
1.55045 0.9778
1.55445 0.9822
1.55844 0.977
1.56244 0.9772
1.56643 0.9792
1.57043 0.9786
1.57443 0.9772
1.57842 0.975
1.58242 0.9716
1.58641 0.9758
1.59041 0.9836
1.59441 0.9742
1.5984 0.9638
1.6024 0.9806
1.60639 0.9702
1.61039 0.9652
1.61439 0.9704
1.61838 0.9748
1.62238 0.9744
1.62637 0.9674
1.63037 0.9746
1.63437 0.968
1.63836 0.9768
1.64236 0.9694
1.64635 0.9728
1.65035 0.9588
1.65435 0.972
1.65834 0.963
1.66234 0.9696
1.66633 0.966
1.67033 0.9648
1.67433 0.9638
1.67832 0.9668
1.68232 0.9648
1.68631 0.9534
1.69031 0.9664
1.69431 0.964
1.6983 0.9628
1.7023 0.9644
1.70629 0.9582
1.71029 0.9582
1.71429 0.959
1.71828 0.961
1.72228 0.9602
1.72627 0.959
1.73027 0.9514
1.73427 0.9524
1.73826 0.9494
1.74226 0.9528
1.74625 0.956
1.75025 0.9536
1.75425 0.9534
1.75824 0.9584
1.76224 0.9526
1.76623 0.9498
1.77023 0.9456
1.77423 0.944
1.77822 0.9536
1.78222 0.9528
1.78621 0.9598
1.79021 0.9606
1.79421 0.9384
1.7982 0.9536
1.8022 0.946
1.80619 0.9362
1.81019 0.9408
1.81419 0.941
1.81818 0.9456
1.82218 0.9472
1.82617 0.946
1.83017 0.937
1.83417 0.9322
1.83816 0.9474
1.84216 0.9326
1.84615 0.9348
1.85015 0.9156
1.85415 0.9232
1.85814 0.9462
1.86214 0.9386
1.86613 0.9284
1.87013 0.9392
1.87413 0.9294
1.87812 0.9274
1.88212 0.9354
1.88611 0.9208
1.89011 0.914
1.89411 0.9064
1.8981 0.9326
1.9021 0.9184
1.90609 0.9308
1.91009 0.9162
1.91409 0.9176
1.91808 0.9142
1.92208 0.9328
1.92607 0.9412
1.93007 0.9218
1.93407 0.9028
1.93806 0.9
1.94206 0.91
1.94605 0.9038
1.95005 0.9282
1.95405 0.9104
1.95804 0.906
1.96204 0.8818
1.96603 0.8978
1.97003 0.9018
1.97403 0.9164
1.97802 0.9004
1.98202 0.888
1.98601 0.878
1.99001 0.8864
1.99401 0.8956
1.998 0.8962
2.002 0.8986
2.00599 0.87
2.00999 0.8764
2.01399 0.878
2.01798 0.8836
2.02198 0.8942
2.02597 0.888
2.02997 0.8694
2.03397 0.8444
2.03796 0.8852
2.04196 0.8952
2.04595 0.8614
2.04995 0.8808
2.05395 0.8658
2.05794 0.8344
2.06194 0.872
2.06593 0.8312
2.06993 0.8456
2.07393 0.837
2.07792 0.8526
2.08192 0.8664
2.08591 0.8488
2.08991 0.845
2.09391 0.8594
2.0979 0.8496
2.1019 0.8452
2.10589 0.8496
2.10989 0.8552
2.11389 0.85
2.11788 0.8268
2.12188 0.8274
2.12587 0.843
2.12987 0.8162
2.13387 0.8362
2.13786 0.8468
2.14186 0.8456
2.14585 0.8026
2.14985 0.8126
2.15385 0.819
2.15784 0.8258
2.16184 0.8318
2.16583 0.8372
2.16983 0.7896
2.17383 0.806
2.17782 0.8248
2.18182 0.8148
2.18581 0.8082
2.18981 0.803
2.19381 0.7662
2.1978 0.801
2.2018 0.7946
2.20579 0.7732
2.20979 0.7752
2.21379 0.792
2.21778 0.788
2.22178 0.801
2.22577 0.7842
2.22977 0.7732
2.23377 0.797
2.23776 0.782
2.24176 0.7946
2.24575 0.7636
2.24975 0.747
2.25375 0.7788
2.25774 0.7726
2.26174 0.7552
2.26573 0.7576
2.26973 0.7706
2.27373 0.7316
2.27772 0.7548
2.28172 0.742
2.28571 0.7122
2.28971 0.7026
2.29371 0.713
2.2977 0.7604
2.3017 0.6868
2.30569 0.6986
2.30969 0.7098
2.31369 0.721
2.31768 0.7172
2.32168 0.6954
2.32567 0.699
2.32967 0.7094
2.33367 0.7016
2.33766 0.6994
2.34166 0.6814
2.34565 0.6708
2.34965 0.6876
2.35365 0.683
2.35764 0.665
2.36164 0.6688
2.36563 0.6222
2.36963 0.6638
2.37363 0.6082
2.37762 0.5612
2.38162 0.5724
2.38561 0.6062
2.38961 0.6428
2.39361 0.5852
2.3976 0.5416
2.4016 0.6288
2.40559 0.5702
2.40959 0.62
2.41359 0.6176
2.41758 0.6178
2.42158 0.5838
2.42557 0.6308
2.42957 0.5922
2.43357 0.6252
2.43756 0.5908
2.44156 0.6484
2.44555 0.588
2.44955 0.5988
2.45355 0.5892
2.45754 0.5602
2.46154 0.524
2.46553 0.5712
2.46953 0.5918
2.47353 0.5586
2.47752 0.5702
2.48152 0.5924
2.48551 0.5888
2.48951 0.5964
2.49351 0.5536
2.4975 0.5566
2.5015 0.5272
2.50549 0.5118
2.50949 0.4236
2.51349 0.3694
2.51748 0.3968
2.52148 0.4344
2.52547 0.5
2.52947 0.5188
2.53347 0.515
2.53746 0.4986
2.54146 0.4404
2.54545 0.4282
2.54945 0.4388
2.55345 0.5244
2.55744 0.5148
2.56144 0.4926
2.56543 0.5008
2.56943 0.4992
2.57343 0.468
2.57742 0.5266
2.58142 0.4516
2.58541 0.5622
2.58941 0.4614
2.59341 0.5088
2.5974 0.5124
2.6014 0.4604
2.60539 0.4306
2.60939 0.463
2.61339 0.465
2.61738 0.4876
2.62138 0.4948
2.62537 0.478
2.62937 0.4276
2.63337 0.4108
2.63736 0.4618
2.64136 0.4354
2.64535 0.3904
2.64935 0.3822
2.65335 0.3656
2.65734 0.3892
2.66134 0.4166
2.66533 0.3922
2.66933 0.4284
2.67333 0.4292
2.67732 0.4884
2.68132 0.4192
2.68531 0.3826
2.68931 0.3768
2.69331 0.4034
2.6973 0.372
2.7013 0.4288
2.70529 0.3438
2.70929 0.256
2.71329 0.2654
2.71728 0.3484
2.72128 0.3344
2.72527 0.418
2.72927 0.3934
2.73327 0.3734
2.73726 0.3666
2.74126 0.333
2.74525 0.2962
2.74925 0.3518
2.75325 0.359
2.75724 0.3276
2.76124 0.3582
2.76523 0.3646
2.76923 0.3408
2.77323 0.2778
2.77722 0.3694
2.78122 0.3296
2.78521 0.3768
2.78921 0.355
2.79321 0.3334
2.7972 0.3618
2.8012 0.2972
2.80519 0.2924
2.80919 0.2778
2.81319 0.2718
2.81718 0.3162
2.82118 0.326
2.82517 0.2956
2.82917 0.2766
2.83317 0.3146
2.83716 0.2796
2.84116 0.2722
2.84515 0.3424
2.84915 0.278
2.85315 0.3388
2.85714 0.324
2.86114 0.2688
2.86513 0.321
2.86913 0.2548
2.87313 0.2934
2.87712 0.2962
2.88112 0.3218
2.88511 0.327
2.88911 0.3482
2.89311 0.2656
2.8971 0.285
2.9011 0.319
2.90509 0.2104
2.90909 0.2958
2.91309 0.2482
2.91708 0.2422
2.92108 0.268
2.92507 0.286
2.92907 0.2758
2.93307 0.2812
2.93706 0.2836
2.94106 0.2924
2.94505 0.3136
2.94905 0.2492
2.95305 0.2884
2.95704 0.2248
2.96104 0.2382
2.96503 0.1844
2.96903 0.1896
2.97303 0.2368
2.97702 0.2654
2.98102 0.268
2.98501 0.3034
2.98901 0.2696
2.99301 0.2342
2.997 0.2578
3.001 0.2502
3.005 0.2928
3.00899 0.2322
3.01299 0.2928
3.01698 0.208
3.02098 0.294
3.02498 0.2242
3.02897 0.2206
3.03297 0.2166
3.03696 0.2414
3.04096 0.2302
3.04496 0.2414
3.04895 0.26
3.05295 0.2046
3.05694 0.2076
3.06094 0.2174
3.06494 0.2422
3.06893 0.2618
3.07293 0.241
3.07692 0.2138
3.08092 0.228
3.08492 0.2152
3.08891 0.148
3.09291 0.1912
3.0969 0.255
3.1009 0.1804
3.1049 0.2066
3.10889 0.2444
3.11289 0.187
3.11688 0.2392
3.12088 0.2754
3.12488 0.2168
3.12887 0.2242
3.13287 0.179
3.13686 0.201
3.14086 0.2132
3.14486 0.2422
3.14885 0.1838
3.15285 0.2064
3.15684 0.2182
3.16084 0.2264
3.16484 0.184
3.16883 0.2236
3.17283 0.2356
3.17682 0.185
3.18082 0.232
3.18482 0.2262
3.18881 0.1942
3.19281 0.206
3.1968 0.2364
3.2008 0.1842
3.2048 0.2218
3.20879 0.1876
3.21279 0.2296
3.21678 0.2268
3.22078 0.199
3.22478 0.1702
3.22877 0.1672
3.23277 0.1808
3.23676 0.2012
3.24076 0.19
3.24476 0.1638
3.24875 0.2116
3.25275 0.142
3.25674 0.1542
3.26074 0.1642
3.26474 0.1544
3.26873 0.1972
3.27273 0.1576
3.27672 0.1414
3.28072 0.1684
3.28472 0.1968
3.28871 0.1882
3.29271 0.1832
3.2967 0.175
3.3007 0.1994
3.3047 0.2026
3.30869 0.1828
3.31269 0.1878
3.31668 0.1478
3.32068 0.196
3.32468 0.1858
3.32867 0.164
3.33267 0.1824
3.33666 0.1478
3.34066 0.1548
3.34466 0.1364
3.34865 0.1656
3.35265 0.1504
3.35664 0.1966
3.36064 0.1444
3.36464 0.1388
3.36863 0.146
3.37263 0.0876
3.37662 0.153
3.38062 0.1604
3.38462 0.1874
3.38861 0.158
3.39261 0.2008
3.3966 0.1756
3.4006 0.167
3.4046 0.143
3.40859 0.147
3.41259 0.1598
3.41658 0.2232
3.42058 0.1552
3.42458 0.1288
3.42857 0.1796
3.43257 0.1916
3.43656 0.1604
3.44056 0.1846
3.44456 0.152
3.44855 0.1618
3.45255 0.1628
3.45654 0.1626
3.46054 0.1386
3.46454 0.1396
3.46853 0.1476
3.47253 0.1828
3.47652 0.1668
3.48052 0.143
3.48452 0.1864
3.48851 0.1326
3.49251 0.142
3.4965 0.1464
3.5005 0.1416
3.5045 0.1486
3.50849 0.1494
3.51249 0.1316
3.51648 0.1468
3.52048 0.183
3.52448 0.1738
3.52847 0.17
3.53247 0.1654
3.53646 0.1672
3.54046 0.1718
3.54446 0.1524
3.54845 0.1374
3.55245 0.1772
3.55644 0.1426
3.56044 0.1666
3.56444 0.1748
3.56843 0.1404
3.57243 0.1364
3.57642 0.172
3.58042 0.1546
3.58442 0.1626
3.58841 0.148
3.59241 0.1348
3.5964 0.1686
3.6004 0.1458
3.6044 0.1534
3.60839 0.1378
3.61239 0.1206
3.61638 0.1494
3.62038 0.1046
3.62438 0.1786
3.62837 0.1444
3.63237 0.1598
3.63636 0.1362
3.64036 0.157
3.64436 0.126
3.64835 0.1138
3.65235 0.1424
3.65634 0.1374
3.66034 0.1094
3.66434 0.15
3.66833 0.153
3.67233 0.1316
3.67632 0.1324
3.68032 0.1372
3.68432 0.11
3.68831 0.1516
3.69231 0.1364
3.6963 0.1454
3.7003 0.1106
3.7043 0.1252
3.70829 0.1142
3.71229 0.1148
3.71628 0.1384
3.72028 0.1344
3.72428 0.1568
3.72827 0.1452
3.73227 0.1386
3.73626 0.1576
3.74026 0.1198
3.74426 0.1396
3.74825 0.1384
3.75225 0.111
3.75624 0.1256
3.76024 0.1502
3.76424 0.119
3.76823 0.1428
3.77223 0.1492
3.77622 0.1148
3.78022 0.1164
3.78422 0.1234
3.78821 0.1442
3.79221 0.1146
3.7962 0.141
3.8002 0.1112
3.8042 0.1076
3.80819 0.1194
3.81219 0.126
3.81618 0.139
3.82018 0.1028
3.82418 0.1544
3.82817 0.1312
3.83217 0.1106
3.83616 0.129
3.84016 0.1166
3.84416 0.1214
3.84815 0.1244
3.85215 0.0922
3.85614 0.1134
3.86014 0.1392
3.86414 0.104
3.86813 0.155
3.87213 0.1208
3.87612 0.123
3.88012 0.1214
3.88412 0.0948
3.88811 0.1378
3.89211 0.1634
3.8961 0.0912
3.9001 0.119
3.9041 0.096
3.90809 0.112
3.91209 0.107
3.91608 0.1624
3.92008 0.1138
3.92408 0.125
3.92807 0.131
3.93207 0.1142
3.93606 0.099
3.94006 0.1126
3.94406 0.1154
3.94805 0.121
3.95205 0.1148
3.95604 0.1348
3.96004 0.1054
3.96404 0.1098
3.96803 0.1312
3.97203 0.1216
3.97602 0.1082
3.98002 0.102
3.98402 0.135
3.98801 0.0942
3.99201 0.12
3.996 0.1048
4 0.0986
